year,country,category,category_percentage,item,value,ranking,url
2016,FYR Macedonia,Equality and non-discrimination ,0.26,Goods & services (gender identity),False,39,https://web.archive.org/web/20160625195113/https://www.rainbow-europe.org/#8646/0/0
2016,FYR Macedonia,Equality and non-discrimination ,0.26,Education (gender identity),False,39,https://web.archive.org/web/20160625195113/https://www.rainbow-europe.org/#8646/0/0
2016,FYR Macedonia,Equality and non-discrimination ,0.26,Health (gender identity),False,39,https://web.archive.org/web/20160625195113/https://www.rainbow-europe.org/#8646/0/0
2016,FYR Macedonia,Equality and non-discrimination ,0.26,Equality body mandate (gender identity),True,39,https://web.archive.org/web/20160625195113/https://www.rainbow-europe.org/#8646/0/0
2016,FYR Macedonia,Equality and non-discrimination ,0.26,Equality action plan (gender identity),False,39,https://web.archive.org/web/20160625195113/https://www.rainbow-europe.org/#8646/0/0
2016,FYR Macedonia,Equality and non-discrimination ,0.26,Law (gender expression),False,39,https://web.archive.org/web/20160625195113/https://www.rainbow-europe.org/#8646/0/0
2016,FYR Macedonia,Equality and non-discrimination ,0.26,Law and policy (intersex),False,39,https://web.archive.org/web/20160625195113/https://www.rainbow-europe.org/#8646/0/0
2016,FYR Macedonia,Family ,0.07,Marriage equality,False,39,https://web.archive.org/web/20160625195113/https://www.rainbow-europe.org/#8646/0/0
2016,FYR Macedonia,Family ,0.07,Registered partnership (similar rights to marriage),False,39,https://web.archive.org/web/20160625195113/https://www.rainbow-europe.org/#8646/0/0
2016,FYR Macedonia,Family ,0.07,Registered partnership (limited rights),False,39,https://web.archive.org/web/20160625195113/https://www.rainbow-europe.org/#8646/0/0
2016,FYR Macedonia,Family ,0.07,Cohabitation,False,39,https://web.archive.org/web/20160625195113/https://www.rainbow-europe.org/#8646/0/0
2016,FYR Macedonia,Family ,0.07,No constitutional limitation on marriage,True,39,https://web.archive.org/web/20160625195113/https://www.rainbow-europe.org/#8646/0/0
2016,FYR Macedonia,Family ,0.07,Joint adoption,False,39,https://web.archive.org/web/20160625195113/https://www.rainbow-europe.org/#8646/0/0
2016,FYR Macedonia,Family ,0.07,Second-parent adoption,False,39,https://web.archive.org/web/20160625195113/https://www.rainbow-europe.org/#8646/0/0
2016,FYR Macedonia,Family ,0.07,Automatic co-parent recognition,False,39,https://web.archive.org/web/20160625195113/https://www.rainbow-europe.org/#8646/0/0
2016,FYR Macedonia,Family ,0.07,Medically assisted insemination (couples),False,39,https://web.archive.org/web/20160625195113/https://www.rainbow-europe.org/#8646/0/0
2016,FYR Macedonia,Family ,0.07,Medically assisted insemination (singles),False,39,https://web.archive.org/web/20160625195113/https://www.rainbow-europe.org/#8646/0/0
2016,FYR Macedonia,Family ,0.07,Trans people can marry a person of the other gender,False,39,https://web.archive.org/web/20160625195113/https://www.rainbow-europe.org/#8646/0/0
2016,FYR Macedonia,Hate crime & hate speech ,0.0,Hate crime law (sexual orientation),False,39,https://web.archive.org/web/20160625195113/https://www.rainbow-europe.org/#8646/0/0
2016,FYR Macedonia,Hate crime & hate speech ,0.0,Hate speech law (sexual orientation),False,39,https://web.archive.org/web/20160625195113/https://www.rainbow-europe.org/#8646/0/0
2016,FYR Macedonia,Hate crime & hate speech ,0.0,Policy tackling hatred (sexual orientation),False,39,https://web.archive.org/web/20160625195113/https://www.rainbow-europe.org/#8646/0/0
2016,FYR Macedonia,Hate crime & hate speech ,0.0,Hate crime law (gender identity),False,39,https://web.archive.org/web/20160625195113/https://www.rainbow-europe.org/#8646/0/0
2016,FYR Macedonia,Hate crime & hate speech ,0.0,Hate speech law (gender identity),False,39,https://web.archive.org/web/20160625195113/https://www.rainbow-europe.org/#8646/0/0
2016,FYR Macedonia,Hate crime & hate speech ,0.0,Policy tackling hatred (gender identity),False,39,https://web.archive.org/web/20160625195113/https://www.rainbow-europe.org/#8646/0/0
2016,FYR Macedonia,Hate crime & hate speech ,0.0,Hate crime law and policies (intersex),False,39,https://web.archive.org/web/20160625195113/https://www.rainbow-europe.org/#8646/0/0
2016,FYR Macedonia,Legal gender recognition & bodily integrity ,0.07,Existence of legal measures,False,39,https://web.archive.org/web/20160625195113/https://www.rainbow-europe.org/#8646/0/0
2016,FYR Macedonia,Legal gender recognition & bodily integrity ,0.07,Existence of administrative procedures,False,39,https://web.archive.org/web/20160625195113/https://www.rainbow-europe.org/#8646/0/0
2016,FYR Macedonia,Legal gender recognition & bodily integrity ,0.07,Name change,True,39,https://web.archive.org/web/20160625195113/https://www.rainbow-europe.org/#8646/0/0
2016,FYR Macedonia,Legal gender recognition & bodily integrity ,0.07,No Gender Identity Disorder diagnosis/psychological opinion required,False,39,https://web.archive.org/web/20160625195113/https://www.rainbow-europe.org/#8646/0/0
2016,FYR Macedonia,Legal gender recognition & bodily integrity ,0.07,No compulsory medical intervention required,False,39,https://web.archive.org/web/20160625195113/https://www.rainbow-europe.org/#8646/0/0
2016,FYR Macedonia,Legal gender recognition & bodily integrity ,0.07,No compulsory surgical intervention required,False,39,https://web.archive.org/web/20160625195113/https://www.rainbow-europe.org/#8646/0/0
2016,FYR Macedonia,Legal gender recognition & bodily integrity ,0.07,No compulsory sterilisation required,False,39,https://web.archive.org/web/20160625195113/https://www.rainbow-europe.org/#8646/0/0
2016,FYR Macedonia,Legal gender recognition & bodily integrity ,0.07,No compulsory divorce required,False,39,https://web.archive.org/web/20160625195113/https://www.rainbow-europe.org/#8646/0/0
2016,FYR Macedonia,Legal gender recognition & bodily integrity ,0.07,No age restriction,False,39,https://web.archive.org/web/20160625195113/https://www.rainbow-europe.org/#8646/0/0
2016,FYR Macedonia,Legal gender recognition & bodily integrity ,0.07,Prohibition of medical intervention before child is able to informed consent (intersex),False,39,https://web.archive.org/web/20160625195113/https://www.rainbow-europe.org/#8646/0/0
2016,FYR Macedonia,"Freedom of assembly, association & expression ",1.0,"Public events held, no state obstruction (last 3 years)",True,39,https://web.archive.org/web/20160625195113/https://www.rainbow-europe.org/#8646/0/0
2016,FYR Macedonia,"Freedom of assembly, association & expression ",1.0,"Associations operate, no state obstruction (last 3 years)",True,39,https://web.archive.org/web/20160625195113/https://www.rainbow-europe.org/#8646/0/0
2016,FYR Macedonia,"Freedom of assembly, association & expression ",1.0,No laws limiting expression (national/local),True,39,https://web.archive.org/web/20160625195113/https://www.rainbow-europe.org/#8646/0/0
2016,FYR Macedonia,Asylum ,0.0,Law (sexual orientation),False,39,https://web.archive.org/web/20160625195113/https://www.rainbow-europe.org/#8646/0/0
2016,FYR Macedonia,Asylum ,0.0,Policy/other positive measures (sexual orientation),False,39,https://web.archive.org/web/20160625195113/https://www.rainbow-europe.org/#8646/0/0
2016,FYR Macedonia,Asylum ,0.0,Law (gender identity),False,39,https://web.archive.org/web/20160625195113/https://www.rainbow-europe.org/#8646/0/0
2016,FYR Macedonia,Asylum ,0.0,Policy/other positive measures (gender identity),False,39,https://web.archive.org/web/20160625195113/https://www.rainbow-europe.org/#8646/0/0
2016,FYR Macedonia,Asylum ,0.0,Law and policy/other positive measures (intersex),False,39,https://web.archive.org/web/20160625195113/https://www.rainbow-europe.org/#8646/0/0
2016,Finland,Equality and non-discrimination ,0.75,Constitution (sexual orientation),True,7,https://web.archive.org/web/20160625195113/https://www.rainbow-europe.org/#8632/0/0
2016,Finland,Equality and non-discrimination ,0.75,Employment (sexual orientation),True,7,https://web.archive.org/web/20160625195113/https://www.rainbow-europe.org/#8632/0/0
2016,Finland,Equality and non-discrimination ,0.75,Goods & services (sexual orientation),True,7,https://web.archive.org/web/20160625195113/https://www.rainbow-europe.org/#8632/0/0
2016,Finland,Equality and non-discrimination ,0.75,Education (sexual orientation),True,7,https://web.archive.org/web/20160625195113/https://www.rainbow-europe.org/#8632/0/0
2016,Finland,Equality and non-discrimination ,0.75,Health (sexual orientation),True,7,https://web.archive.org/web/20160625195113/https://www.rainbow-europe.org/#8632/0/0
2016,Finland,Equality and non-discrimination ,0.75,Equality body mandate (sexual orientation),True,7,https://web.archive.org/web/20160625195113/https://www.rainbow-europe.org/#8632/0/0
2016,Finland,Equality and non-discrimination ,0.75,Equality action plan (sexual orientation),False,7,https://web.archive.org/web/20160625195113/https://www.rainbow-europe.org/#8632/0/0
2016,Finland,Equality and non-discrimination ,0.75,Constitution (gender identity),False,7,https://web.archive.org/web/20160625195113/https://www.rainbow-europe.org/#8632/0/0
2016,Finland,Equality and non-discrimination ,0.75,Employment (gender identity),True,7,https://web.archive.org/web/20160625195113/https://www.rainbow-europe.org/#8632/0/0
2016,Finland,Equality and non-discrimination ,0.75,Goods & services (gender identity),True,7,https://web.archive.org/web/20160625195113/https://www.rainbow-europe.org/#8632/0/0
2016,Finland,Equality and non-discrimination ,0.75,Education (gender identity),True,7,https://web.archive.org/web/20160625195113/https://www.rainbow-europe.org/#8632/0/0
2016,Finland,Equality and non-discrimination ,0.75,Health (gender identity),True,7,https://web.archive.org/web/20160625195113/https://www.rainbow-europe.org/#8632/0/0
2016,Finland,Equality and non-discrimination ,0.75,Equality body mandate (gender identity),True,7,https://web.archive.org/web/20160625195113/https://www.rainbow-europe.org/#8632/0/0
2016,Finland,Equality and non-discrimination ,0.75,Equality action plan (gender identity),False,7,https://web.archive.org/web/20160625195113/https://www.rainbow-europe.org/#8632/0/0
2016,Finland,Equality and non-discrimination ,0.75,Law (gender expression),True,7,https://web.archive.org/web/20160625195113/https://www.rainbow-europe.org/#8632/0/0
2016,Finland,Equality and non-discrimination ,0.75,Law and policy (intersex),True,7,https://web.archive.org/web/20160625195113/https://www.rainbow-europe.org/#8632/0/0
2016,Finland,Family ,0.67,Marriage equality,False,7,https://web.archive.org/web/20160625195113/https://www.rainbow-europe.org/#8632/0/0
2016,Finland,Family ,0.67,Registered partnership (similar rights to marriage),True,7,https://web.archive.org/web/20160625195113/https://www.rainbow-europe.org/#8632/0/0
2016,Finland,Family ,0.67,Registered partnership (limited rights),False,7,https://web.archive.org/web/20160625195113/https://www.rainbow-europe.org/#8632/0/0
2016,Finland,Family ,0.67,Cohabitation,False,7,https://web.archive.org/web/20160625195113/https://www.rainbow-europe.org/#8632/0/0
2016,Finland,Family ,0.67,No constitutional limitation on marriage,True,7,https://web.archive.org/web/20160625195113/https://www.rainbow-europe.org/#8632/0/0
2016,Finland,Family ,0.67,Joint adoption,False,7,https://web.archive.org/web/20160625195113/https://www.rainbow-europe.org/#8632/0/0
2016,Finland,Family ,0.67,Second-parent adoption,True,7,https://web.archive.org/web/20160625195113/https://www.rainbow-europe.org/#8632/0/0
2016,Finland,Family ,0.67,Automatic co-parent recognition,False,7,https://web.archive.org/web/20160625195113/https://www.rainbow-europe.org/#8632/0/0
2016,Finland,Family ,0.67,Medically assisted insemination (couples),True,7,https://web.archive.org/web/20160625195113/https://www.rainbow-europe.org/#8632/0/0
2016,Finland,Family ,0.67,Medically assisted insemination (singles),True,7,https://web.archive.org/web/20160625195113/https://www.rainbow-europe.org/#8632/0/0
2016,Finland,Family ,0.67,Trans people can marry a person of the other gender,True,7,https://web.archive.org/web/20160625195113/https://www.rainbow-europe.org/#8632/0/0
2016,Finland,Hate crime & hate speech ,0.72,Hate crime law (sexual orientation),True,7,https://web.archive.org/web/20160625195113/https://www.rainbow-europe.org/#8632/0/0
2016,Finland,Hate crime & hate speech ,0.72,Hate speech law (sexual orientation),True,7,https://web.archive.org/web/20160625195113/https://www.rainbow-europe.org/#8632/0/0
2016,Finland,Hate crime & hate speech ,0.72,Policy tackling hatred (sexual orientation),False,7,https://web.archive.org/web/20160625195113/https://www.rainbow-europe.org/#8632/0/0
2016,Finland,Hate crime & hate speech ,0.72,Hate crime law (gender identity),True,7,https://web.archive.org/web/20160625195113/https://www.rainbow-europe.org/#8632/0/0
2016,Finland,Hate crime & hate speech ,0.72,Hate speech law (gender identity),True,7,https://web.archive.org/web/20160625195113/https://www.rainbow-europe.org/#8632/0/0
2016,Finland,Hate crime & hate speech ,0.72,Policy tackling hatred (gender identity),False,7,https://web.archive.org/web/20160625195113/https://www.rainbow-europe.org/#8632/0/0
2016,Finland,Hate crime & hate speech ,0.72,Hate crime law and policies (intersex),False,7,https://web.archive.org/web/20160625195113/https://www.rainbow-europe.org/#8632/0/0
2016,Finland,Legal gender recognition & bodily integrity ,0.34,Existence of legal measures,True,7,https://web.archive.org/web/20160625195113/https://www.rainbow-europe.org/#8632/0/0
